1513866118.390773 server started (5930): version 2.6, socket /private/tmp/tmux-501/default, protocol 8
1513866118.390834 on Darwin 17.3.0 Darwin Kernel Version 17.3.0: Thu Nov  9 18:09:22 PST 2017; root:xnu-4570.31.3~1/RELEASE_X86_64; libevent 2.1.8-stable (select)
1513866118.392480 add peer 0x7ffe09011a00: 9 (0x7ffe09011000)
1513866118.392514 new client 0x7ffe09011000
1513866118.392628 loading /usr/local/etc/tmux.conf
1513866118.392715 loading /Users/shriyeshpujari/.tmux.conf
1513866118.392756 server loop enter
1513866123.515874 /dev/ttys000: \033(B\033[m
1513866123.515885 /dev/ttys000:  
1513866123.515893 /dev/ttys000: \033[34m
1513866123.515900 /dev/ttys000: \033[1m
1513866123.515907 /dev/ttys000: git:(
1513866123.515915 /dev/ttys000: \033[31m
1513866123.515922 /dev/ttys000: local_work_library
1513866123.515930 /dev/ttys000: \033[34m
1513866123.515937 /dev/ttys000: ) 
1513866123.515945 screen_write_collect_flush: flushed 6 items (35 bytes)
1513866123.515953 /dev/ttys000: \033[33m
1513866123.515960 /dev/ttys000: \342\234\227
1513866123.515968 input_csi_dispatch: 'm' "" "00"
1513866123.515976 screen_write_collect_end: 1   (at 37,3)
1513866123.515984 input_csi_dispatch: 'K' "" ""
1513866123.515991 /dev/ttys000: \033(B\033[m
1513866123.515998 /dev/ttys000:  
1513866123.516006 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866123.516013 tty_clear_line: 200 at 38,3
1513866123.516021 /dev/ttys000: \033[K
1513866123.516028 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866123.516035 screen_write_stop: 38 cells (38 written, 0 skipped)
1513866123.516044 cmdq_next <global>: empty
1513866123.516052 cmdq_next <0x7ffe09011000>: empty
1513866123.516060 /dev/ttys000: \033[1;51r
1513866123.516069 /dev/ttys000: \033[4;39H
1513866123.516094 /dev/ttys000: wrote 137 bytes (of 137)
1513866123.516108 %0 has 15 bytes
1513866123.516116 @0 alerts timer reset 0
1513866123.516124 screen_write_start: size 238x50, pane %0
1513866123.516132 input_parse: %0 ground, 15 bytes: \033[?1h\033=\033[?2004h
1513866123.516140 input_csi_dispatch: 'h' "?" "1"
1513866123.516148 input_esc_dispatch: '=', 
1513866123.516156 input_csi_dispatch: 'h' "?" "2004"
1513866123.516164 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866123.516182 screen_write_stop: 0 cells (0 written, 0 skipped)
1513866123.516190 cmdq_next <global>: empty
1513866123.516197 cmdq_next <0x7ffe09011000>: empty
1513866123.516215 /dev/ttys000: \033[?2004h
1513866123.516234 /dev/ttys000: wrote 8 bytes (of 8)
1513866123.516253 cmdq_next <global>: empty
1513866123.516260 cmdq_next <0x7ffe09011000>: empty
1513866126.836243 /dev/ttys000: read 1 bytes (already 0)
1513866126.836293 /dev/ttys000: keys are 1 (t)
1513866126.836309 /dev/ttys000: next key is 1 (t) (expired=0)
1513866126.836325 /dev/ttys000: complete key t 0x74
1513866126.836343 session 0 activity 1513866126.836339 (last 1513866123.475573)
1513866126.836360 cmd_find_from_session: s=$0
1513866126.836375 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866126.836389 cmd_find_from_session: wp=%0
1513866126.836402 cmd_find_from_session: idx=none
1513866126.836416 session 0 not pasting
1513866126.836432 key table root (pane %0)
1513866126.836446 not found in key table root
1513866126.836462 writing key 0x74 (t) to %0
1513866126.836481 cmdq_next <global>: empty
1513866126.836496 cmdq_next <0x7ffe09011000>: empty
1513866126.836543 cmdq_next <global>: empty
1513866126.836561 cmdq_next <0x7ffe09011000>: empty
1513866126.837787 %0 has 1 bytes
1513866126.837813 @0 alerts timer reset 0
1513866126.837828 screen_write_start: size 238x50, pane %0
1513866126.837840 input_parse: %0 ground, 1 bytes: t
1513866126.837852 screen_write_collect_end: 1 t (at 38,3)
1513866126.837867 /dev/ttys000: t
1513866126.837879 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866126.837890 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866126.837903 cmdq_next <global>: empty
1513866126.837914 cmdq_next <0x7ffe09011000>: empty
1513866126.837949 /dev/ttys000: wrote 1 bytes (of 1)
1513866126.837962 cmdq_next <global>: empty
1513866126.837973 cmdq_next <0x7ffe09011000>: empty
1513866127.196183 /dev/ttys000: read 1 bytes (already 0)
1513866127.196232 /dev/ttys000: keys are 1 (m)
1513866127.196248 /dev/ttys000: next key is 1 (m) (expired=0)
1513866127.196265 /dev/ttys000: complete key m 0x6d
1513866127.196283 session 0 activity 1513866127.196279 (last 1513866126.836339)
1513866127.196300 cmd_find_from_session: s=$0
1513866127.196315 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866127.196329 cmd_find_from_session: wp=%0
1513866127.196342 cmd_find_from_session: idx=none
1513866127.196362 session 0 not pasting
1513866127.196379 key table root (pane %0)
1513866127.196393 not found in key table root
1513866127.196409 writing key 0x6d (m) to %0
1513866127.196428 cmdq_next <global>: empty
1513866127.196443 cmdq_next <0x7ffe09011000>: empty
1513866127.196489 cmdq_next <global>: empty
1513866127.196506 cmdq_next <0x7ffe09011000>: empty
1513866127.196846 %0 has 3 bytes
1513866127.196880 @0 alerts timer reset 0
1513866127.196898 screen_write_start: size 238x50, pane %0
1513866127.196914 input_parse: %0 ground, 3 bytes: \btm
1513866127.196929 input_c0_dispatch: '\b'
1513866127.196944 screen_write_collect_end: 2 tm (at 38,3)
1513866127.196962 /dev/ttys000: \b
1513866127.196978 /dev/ttys000: tm
1513866127.196993 screen_write_collect_flush: flushed 1 items (2 bytes)
1513866127.197007 screen_write_stop: 2 cells (2 written, 0 skipped)
1513866127.197024 cmdq_next <global>: empty
1513866127.197039 cmdq_next <0x7ffe09011000>: empty
1513866127.197083 /dev/ttys000: wrote 3 bytes (of 3)
1513866127.197100 cmdq_next <global>: empty
1513866127.197114 cmdq_next <0x7ffe09011000>: empty
1513866127.436145 /dev/ttys000: read 1 bytes (already 0)
1513866127.436194 /dev/ttys000: keys are 1 (u)
1513866127.436211 /dev/ttys000: next key is 1 (u) (expired=0)
1513866127.436227 /dev/ttys000: complete key u 0x75
1513866127.436245 session 0 activity 1513866127.436242 (last 1513866127.196279)
1513866127.436262 cmd_find_from_session: s=$0
1513866127.436277 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866127.436291 cmd_find_from_session: wp=%0
1513866127.436304 cmd_find_from_session: idx=none
1513866127.436318 session 0 not pasting
1513866127.436334 key table root (pane %0)
1513866127.436348 not found in key table root
1513866127.436365 writing key 0x75 (u) to %0
1513866127.436384 cmdq_next <global>: empty
1513866127.436400 cmdq_next <0x7ffe09011000>: empty
1513866127.436446 cmdq_next <global>: empty
1513866127.436463 cmdq_next <0x7ffe09011000>: empty
1513866127.436756 %0 has 1 bytes
1513866127.436788 @0 alerts timer reset 0
1513866127.436807 screen_write_start: size 238x50, pane %0
1513866127.436823 input_parse: %0 ground, 1 bytes: u
1513866127.436838 screen_write_collect_end: 1 u (at 40,3)
1513866127.436856 /dev/ttys000: u
1513866127.436872 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866127.436886 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866127.436902 cmdq_next <global>: empty
1513866127.436917 cmdq_next <0x7ffe09011000>: empty
1513866127.436960 /dev/ttys000: wrote 1 bytes (of 1)
1513866127.436978 cmdq_next <global>: empty
1513866127.436992 cmdq_next <0x7ffe09011000>: empty
1513866127.852108 /dev/ttys000: read 1 bytes (already 0)
1513866127.852157 /dev/ttys000: keys are 1 (x)
1513866127.852174 /dev/ttys000: next key is 1 (x) (expired=0)
1513866127.852190 /dev/ttys000: complete key x 0x78
1513866127.852208 session 0 activity 1513866127.852204 (last 1513866127.436242)
1513866127.852225 cmd_find_from_session: s=$0
1513866127.852240 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866127.852254 cmd_find_from_session: wp=%0
1513866127.852267 cmd_find_from_session: idx=none
1513866127.852281 session 0 not pasting
1513866127.852297 key table root (pane %0)
1513866127.852311 not found in key table root
1513866127.852327 writing key 0x78 (x) to %0
1513866127.852346 cmdq_next <global>: empty
1513866127.852361 cmdq_next <0x7ffe09011000>: empty
1513866127.852406 cmdq_next <global>: empty
1513866127.852423 cmdq_next <0x7ffe09011000>: empty
1513866127.852717 %0 has 1 bytes
1513866127.852750 @0 alerts timer reset 0
1513866127.852769 screen_write_start: size 238x50, pane %0
1513866127.852785 input_parse: %0 ground, 1 bytes: x
1513866127.852800 screen_write_collect_end: 1 x (at 41,3)
1513866127.852817 /dev/ttys000: x
1513866127.852833 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866127.852847 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866127.852863 cmdq_next <global>: empty
1513866127.852878 cmdq_next <0x7ffe09011000>: empty
1513866127.852922 /dev/ttys000: wrote 1 bytes (of 1)
1513866127.852955 cmdq_next <global>: empty
1513866127.852971 cmdq_next <0x7ffe09011000>: empty
1513866129.092206 /dev/ttys000: read 1 bytes (already 0)
1513866129.092255 /dev/ttys000: keys are 1 (-)
1513866129.092272 /dev/ttys000: next key is 1 (-) (expired=0)
1513866129.092288 /dev/ttys000: complete key - 0x2d
1513866129.092306 session 0 activity 1513866129.092302 (last 1513866127.852204)
1513866129.092322 cmd_find_from_session: s=$0
1513866129.092337 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866129.092351 cmd_find_from_session: wp=%0
1513866129.092364 cmd_find_from_session: idx=none
1513866129.092378 session 0 not pasting
1513866129.092394 key table root (pane %0)
1513866129.092408 not found in key table root
1513866129.092423 writing key 0x2d (-) to %0
1513866129.092442 cmdq_next <global>: empty
1513866129.092457 cmdq_next <0x7ffe09011000>: empty
1513866129.092504 cmdq_next <global>: empty
1513866129.092521 cmdq_next <0x7ffe09011000>: empty
1513866129.092852 %0 has 1 bytes
1513866129.092885 @0 alerts timer reset 0
1513866129.092905 screen_write_start: size 238x50, pane %0
1513866129.092920 input_parse: %0 ground, 1 bytes: -
1513866129.092936 screen_write_collect_end: 1 - (at 42,3)
1513866129.092954 /dev/ttys000: -
1513866129.092970 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866129.092984 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866129.093001 cmdq_next <global>: empty
1513866129.093016 cmdq_next <0x7ffe09011000>: empty
1513866129.093059 /dev/ttys000: wrote 1 bytes (of 1)
1513866129.093077 cmdq_next <global>: empty
1513866129.093091 cmdq_next <0x7ffe09011000>: empty
1513866129.691350 /dev/ttys000: read 1 bytes (already 0)
1513866129.691400 /dev/ttys000: keys are 1 (\177)
1513866129.691416 /dev/ttys000: next key is 1 (\177) (expired=0)
1513866129.691432 /dev/ttys000: complete key \177 0x7f
1513866129.691450 session 0 activity 1513866129.691446 (last 1513866129.092302)
1513866129.691467 cmd_find_from_session: s=$0
1513866129.691482 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866129.691496 cmd_find_from_session: wp=%0
1513866129.691509 cmd_find_from_session: idx=none
1513866129.691523 session 0 not pasting
1513866129.691539 key table root (pane %0)
1513866129.691553 not found in key table root
1513866129.691569 writing key 0x10000045 (BSpace) to %0
1513866129.691585 found key 0x10000045: "\177"
1513866129.691603 cmdq_next <global>: empty
1513866129.691619 cmdq_next <0x7ffe09011000>: empty
1513866129.691666 cmdq_next <global>: empty
1513866129.691683 cmdq_next <0x7ffe09011000>: empty
1513866129.691850 %0 has 3 bytes
1513866129.691882 @0 alerts timer reset 0
1513866129.691901 screen_write_start: size 238x50, pane %0
1513866129.691917 input_parse: %0 ground, 3 bytes: \b \b
1513866129.691931 input_c0_dispatch: '\b'
1513866129.691946 screen_write_collect_end: 1   (at 42,3)
1513866129.691960 input_c0_dispatch: '\b'
1513866129.691977 /dev/ttys000: \b
1513866129.691992 /dev/ttys000:  
1513866129.692007 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866129.692022 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866129.692038 cmdq_next <global>: empty
1513866129.692053 cmdq_next <0x7ffe09011000>: empty
1513866129.692068 /dev/ttys000: \b
1513866129.692110 /dev/ttys000: wrote 3 bytes (of 3)
1513866129.692127 cmdq_next <global>: empty
1513866129.692141 cmdq_next <0x7ffe09011000>: empty
1513866133.408341 client 0x7ffe09011000, status interval 15
1513866133.408528 cmdq_next <global>: empty
1513866133.408561 cmdq_next <0x7ffe09011000>: empty
1513866133.408586 screen_write_start: size 238x1, no pane
1513866133.408635 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866133.408651 screen_write_stop: 238 cells (238 written, 0 skipped)
1513866133.409043 format '[#S] ' -> '[0] '
1513866133.409132 unref client 0x7ffe09011000 (2 references)
1513866133.409425 format ' "#{=21:pane_title}" 19:52 21-Dec-17' -> ' "shriyeshs-MacBook-Pro" 19:52 21-Dec-17'
1513866133.409498 unref client 0x7ffe09011000 (2 references)
1513866133.409782 format '#{window_flags}' -> '*'
1513866133.409811 format '#I:#W#{?window_flags,#{window_flags}, }' -> '0:~/repos/library*'
1513866133.409878 unref client 0x7ffe09011000 (2 references)
1513866133.409901 screen_write_start: size 19x1, no pane
1513866133.409923 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866133.409938 screen_write_stop: 19 cells (19 written, 0 skipped)
1513866133.409953 screen_write_start: size 238x1, no pane
1513866133.409977 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866133.409991 screen_write_stop: 63 cells (58 written, 5 skipped)
1513866138.299386 /dev/ttys000: read 1 bytes (already 0)
1513866138.299428 /dev/ttys000: keys are 1 ( )
1513866138.299441 /dev/ttys000: next key is 1 ( ) (expired=0)
1513866138.299454 /dev/ttys000: complete key   0x20
1513866138.299468 session 0 activity 1513866138.299466 (last 1513866129.691446)
1513866138.299482 cmd_find_from_session: s=$0
1513866138.299493 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866138.299504 cmd_find_from_session: wp=%0
1513866138.299514 cmd_find_from_session: idx=none
1513866138.299526 session 0 not pasting
1513866138.299538 key table root (pane %0)
1513866138.299549 not found in key table root
1513866138.299562 writing key 0x20 (Space) to %0
1513866138.299577 cmdq_next <global>: empty
1513866138.299589 cmdq_next <0x7ffe09011000>: empty
1513866138.299627 cmdq_next <global>: empty
1513866138.299640 cmdq_next <0x7ffe09011000>: empty
1513866138.299904 %0 has 1 bytes
1513866138.299930 @0 alerts timer reset 0
1513866138.299946 screen_write_start: size 238x50, pane %0
1513866138.299959 input_parse: %0 ground, 1 bytes:  
1513866138.299971 screen_write_collect_end: 1   (at 42,3)
1513866138.299985 /dev/ttys000:  
1513866138.299998 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866138.300009 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866138.300022 cmdq_next <global>: empty
1513866138.300034 cmdq_next <0x7ffe09011000>: empty
1513866138.300067 /dev/ttys000: wrote 1 bytes (of 1)
1513866138.300081 cmdq_next <global>: empty
1513866138.300093 cmdq_next <0x7ffe09011000>: empty
1513866138.587723 /dev/ttys000: read 1 bytes (already 0)
1513866138.587765 /dev/ttys000: keys are 1 (-)
1513866138.587778 /dev/ttys000: next key is 1 (-) (expired=0)
1513866138.587791 /dev/ttys000: complete key - 0x2d
1513866138.587805 session 0 activity 1513866138.587802 (last 1513866138.299466)
1513866138.587819 cmd_find_from_session: s=$0
1513866138.587830 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866138.587841 cmd_find_from_session: wp=%0
1513866138.587852 cmd_find_from_session: idx=none
1513866138.587863 session 0 not pasting
1513866138.587875 key table root (pane %0)
1513866138.587886 not found in key table root
1513866138.587899 writing key 0x2d (-) to %0
1513866138.587915 cmdq_next <global>: empty
1513866138.587927 cmdq_next <0x7ffe09011000>: empty
1513866138.587962 cmdq_next <global>: empty
1513866138.587976 cmdq_next <0x7ffe09011000>: empty
1513866138.588258 %0 has 1 bytes
1513866138.588284 @0 alerts timer reset 0
1513866138.588300 screen_write_start: size 238x50, pane %0
1513866138.588312 input_parse: %0 ground, 1 bytes: -
1513866138.588325 screen_write_collect_end: 1 - (at 43,3)
1513866138.588338 /dev/ttys000: -
1513866138.588351 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866138.588363 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866138.588376 cmdq_next <global>: empty
1513866138.588387 cmdq_next <0x7ffe09011000>: empty
1513866138.588421 /dev/ttys000: wrote 1 bytes (of 1)
1513866138.588435 cmdq_next <global>: empty
1513866138.588446 cmdq_next <0x7ffe09011000>: empty
1513866139.339724 /dev/ttys000: read 1 bytes (already 0)
1513866139.339774 /dev/ttys000: keys are 1 (V)
1513866139.339791 /dev/ttys000: next key is 1 (V) (expired=0)
1513866139.339807 /dev/ttys000: complete key V 0x56
1513866139.339825 session 0 activity 1513866139.339822 (last 1513866138.587802)
1513866139.339843 cmd_find_from_session: s=$0
1513866139.339858 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866139.339872 cmd_find_from_session: wp=%0
1513866139.339891 cmd_find_from_session: idx=none
1513866139.339907 session 0 not pasting
1513866139.339923 key table root (pane %0)
1513866139.339937 not found in key table root
1513866139.339954 writing key 0x56 (V) to %0
1513866139.339973 cmdq_next <global>: empty
1513866139.339988 cmdq_next <0x7ffe09011000>: empty
1513866139.340035 cmdq_next <global>: empty
1513866139.340053 cmdq_next <0x7ffe09011000>: empty
1513866139.340345 %0 has 1 bytes
1513866139.340379 @0 alerts timer reset 0
1513866139.340399 screen_write_start: size 238x50, pane %0
1513866139.340415 input_parse: %0 ground, 1 bytes: V
1513866139.340431 screen_write_collect_end: 1 V (at 44,3)
1513866139.340449 /dev/ttys000: V
1513866139.340466 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866139.340480 screen_write_stop: 1 cells (1 written, 0 skipped)
